Country or area name,ISO Alpha-3 Code,National currency name,National currency ISO-4217,Start Date,End Date,Has an EITI Report been prepared by an Independent Administrator?,What is the name of the company?,Date that the EITI Report was made public,"URL, EITI Report",Does the government systematically disclose EITI data at a single location?,Publication date of the EITI data,Website link (URL) to EITI data,Are there other files of relevance?,Date that other file was made public,URL,Does the government have an open data policy?,Open data portal / files,Oil,Gas,Mining (incl. Quarrying),"Other, non-upstream sectors","If yes, please specify name (insert new rows if multiple)",Number of reporting government entities (incl SOEs if recipient),Number of reporting companies (incl SOEs if payer),Reporting currency (ISO-4217 currency codes),Exchange rate used: 1 USD = ,"Exchange rate source (URL,…)",… by revenue stream,… by government agency,… by company,… by project,Systematically disclosed,Through EITI Reporting,Not applicable,Not available,Name,Organisation,Email address,Year
Mozambique,MOZ,Mozambique Metical,MZN,1/1/2019,12/31/2019,Yes,"I2A Consultoria e Serviços, SA",12/14/2020,http://itie.org.mz/index.php/download/nono-relatorio-itie/?wpdmdl=3092&refresh=5fdb4f87084921608208263,Partially,12/16/2020,https://www.mireme.gov.mz/index.php?option=com_content&view=article&id=61:mireme-lanca-o-9-relatorio-do-itie&catid=9&Itemid=101,No,,,"Yes, through EITI reporting",https://eiti.org/document/mozambique-open-data-policy,Yes,Yes,Yes,No,,5,29,MZN,62.07,http://www.bancomoc.mz/Files/TCMD/ZMCI213_02012020.pdf,Partially,Yes,Yes,Not applicable,45.28%,30.19%,9.43%,15.09%,EITI Mozambique,EITI Mozambique,EITI Mozambique,2019
